what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800843956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800849282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800852335
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800868759
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366800868781
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366800869354
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366800884286
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1366800942517
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1366800942702
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1366800942844
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1366800942995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1366800950797
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366800953596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800961463
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800962801
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1366800962810
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800963099
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800963882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800963907
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800968607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366800975147
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366801050196
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1366801050219
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1366801087453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1366801090305
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1366801090466
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1366801091249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366801097006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366801097933
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1366801097941
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366801098228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366801098278
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366801100056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1366801104844
